source,_iv,_mfi,_hh,_row
iv,196.52,6.7,0,130.35
ofi,10.27,1.09,0,14.66
nfc,0.46,0.06,0,0.58
mfi,0.65,3.25,0,2.63
icpf,31.92,1.49,0,21.53
govt,0.05,0,0,0
hh,5.16,0.38,0,0.9
row,2308.37,179.35,0,0
