source,_iv,_mfi,_hh,_row
iv,274.13,12.03,0,228.36
ofi,18.14,0.64,0,25.64
nfc,0,0.04,0,0.01
mfi,0.79,5.63,0,3.21
icpf,38.31,1.58,0,37.06
govt,0.46,0,0,0
hh,8.66,0.24,0,1.43
row,3303.49,279.23,0,0
