source,_iv,_mfi,_hh,_row
iv,190.83,6.25,0,128.7
ofi,11.13,1.17,0,14.23
nfc,0.4,0.06,0,0.43
mfi,0.64,3.29,0,3.12
icpf,30.95,1.59,0,20.53
govt,0.05,0,0,0
hh,4.75,0.42,0,0.84
row,2214.93,180.08,0,0
