source,_iv,_mfi,_hh,_row
iv,241.07,12.3,0,186.25
ofi,16.4,0.73,0,19.56
nfc,0.06,0,0,0.01
mfi,1.26,4.01,0,4.51
icpf,38.45,2.12,0,26.55
govt,0.12,0,0,0
hh,7.09,0.29,0,1.12
row,2855,223.7,0,0
