source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,11.51,256.32,14.19,56.03,0,0.15,0.03,2595.65
ofi,121.5,18.57,9.61,763.68,0,0.47,0.01,2156.8
nfc,41.44,0.54,0,20.79,0.02,0.14,0,85.78
mfi,20.02,5.69,6.22,28,0.3,6.21,28.99,468.57
icpf,0.93,38.46,2.33,4.79,0.53,0.36,0.08,81.88
govt,1.27,0.12,0.06,0,0,0.22,0.09,15.1
hh,0.65,7.09,1.71,0.27,0.07,0.1,0.42,7.06
row,40.86,2896.55,261.68,2868.74,7.4,4.59,0,0
