source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,12.37,267.13,15.37,54.94,0,0.14,0.03,2720.25
ofi,125.34,18.02,8.2,916.49,0,0.47,0.01,2107.22
nfc,41.6,0.43,0,26.12,0.02,0.13,0,86.56
mfi,19.53,4.36,6.44,28.85,0.25,6.33,28.98,472.28
icpf,0.93,38.81,2.46,5.06,0.67,0.35,0.08,83.69
govt,0.89,0.12,0.06,0,0,0.21,0.09,15.52
hh,0.65,7.7,1.64,0.28,0.06,0.1,0.42,7.82
row,37.33,3029.4,272.66,2845.26,7.24,4.55,0,0
