source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,1.54,0,4.64,0.3,0.11,7.25,0,70.68
ofi,0.46,0,0.98,0.09,0.18,0.2,0,1.08
nfc,1.09,0,3.53,0.14,0.32,0.19,0,1.77
mfi,5.19,0,24.34,0.76,0.58,44.4,0,81.2
icpf,1.9,0.01,9.59,0.58,1.21,5.23,0,34.47
govt,0.2,0,2.68,0.1,0,18.73,0,1.47
hh,3.09,0,23.72,3.11,0.13,0.75,0,6.44
row,29.19,0,88.78,6.9,1.49,200.38,0,0
