source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,1.55,0,4.56,0.3,0.1,7.09,0,69.82
ofi,0.48,0,0.93,0.08,0.18,0.29,0,1.22
nfc,1.16,0,3.46,0.15,0.31,0.07,0,1.74
mfi,4.93,0,23.18,0.86,0.58,47.73,0,80.95
icpf,1.94,0.01,9.5,0.55,1.2,5.2,0,34.9
govt,0.2,0,2.64,0.23,0,18.13,0,1.48
hh,3.17,0,21.78,5.07,0.14,0.68,0,6.43
row,28.83,0,86.92,6.76,1.53,200.55,0,0
