source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,5.4,3.85,1.78,42.4,0,0.14,0,1239.34
ofi,12.29,0.02,6.81,276.76,0,0,0,96.2
nfc,0,0,0,0,0,0.13,0,0
mfi,0.11,0.02,0.7,10.44,0,2.12,0,171.12
icpf,0.29,0.03,0.14,4.39,0.14,0.35,0,45.56
govt,0.02,0,0.04,0,0,0,0,8.1
hh,0.26,0,0.91,0.21,0,0.1,0,2.84
row,7.49,0,24.11,932.98,0,4.31,0,0
