source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,7.32,1.51,0,0,0,0,0.7,123.94
nfc,30.9,0,0,26.42,0,0,0,59.39
mfi,12.04,0.2,0,12.54,0.16,0.64,3.75,21.11
icpf,0,0,0,0,0,0,0,0.89
govt,1.21,0,0,0,0,0,0,0
hh,0,0,0,0,0,0,0,0
row,36.56,86.36,0,164.8,0.04,0,0,0
