source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.1,0.04,0,0,0.01,0.02,0,2.24
ofi,1.58,0.05,0,0.08,0,0.04,1.11,0.07
nfc,3.39,0.04,0.01,0.18,0.05,0.05,0.28,2.41
mfi,9.72,0.01,0.17,1.15,0.01,11.56,9.62,13.9
icpf,0.57,0.78,0.07,0.04,0.08,1.43,0.02,5.38
govt,3.21,0.02,0,0.1,0.47,0.32,0.14,1.99
hh,1.9,1.47,0.03,0.07,0.11,0.11,0,0
row,8.11,0.02,4.53,1.19,0.26,23.44,0,0
