source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.24,0.05,0,0,0.04,0.03,0,1.69
ofi,2.01,0.05,0,0.09,0,0.08,1.07,0.24
nfc,3.95,0.09,0.02,0.23,0.04,0.18,0.28,1.97
mfi,11.6,0.01,0.38,1.13,0.02,8.34,8.8,11.09
icpf,0.47,0.7,0.26,0.11,0.08,1.75,0.02,4.24
govt,5.64,0.03,0.02,0.63,0.41,0.46,0.13,2.05
hh,1.92,1.15,0.03,0.07,0.08,0.17,0,0
row,9.12,0.02,8.06,2.42,0.2,23.52,0,0
