source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.14,0.04,0,0,0.02,0.03,0,1.81
ofi,1.71,0.06,0,0.07,0.01,0.05,1.06,0.19
nfc,3.81,0.08,0.01,0.22,0.05,0.04,0.28,2.32
mfi,9.88,0.01,0.28,0.89,0.01,10.71,8.86,10.87
icpf,0.55,0.68,0.16,0.04,0.07,1.55,0.02,4.82
govt,4.25,0.04,0.02,0.24,0.46,0.67,0.15,2.01
hh,1.82,1.22,0.04,0.08,0.09,0.05,0,0
row,9.04,0.02,5.36,1.91,0.22,24.6,0,0
