source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,2.32,8.11,0.73,1.31,0,0.93,0,90.35
ofi,97.09,0.37,0.18,65.05,0.75,6.3,71.91,312.44
nfc,163.98,3.55,1.11,44.66,0,17.37,0,280.72
mfi,99.61,0.41,0.73,95.24,8.51,109.22,125.04,210.16
icpf,6.27,10.71,0.71,3.3,3.53,81.34,9.7,167.77
govt,22.96,0.46,1.37,0.26,0,50.45,11,16.22
hh,18.96,62.88,28.64,17.52,0,5.2,2.57,141.84
row,387.67,26.65,45.19,188.7,6.17,275.06,0,0
