source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,2.78,15.29,1.09,1.62,0.01,1.04,0,116.25
ofi,81.02,0.34,0.18,56.91,0.35,2.65,58.19,254.33
nfc,188.08,4.05,0.9,27.5,1,16.5,0,269.72
mfi,111.11,0.2,4.09,113.12,5.43,133.23,163.62,218.07
icpf,8.28,13.56,0.79,3.39,4.1,81.38,10.81,184.68
govt,27.51,1.43,1.31,0.69,0.03,61.12,11.69,18.09
hh,19.02,82.48,15.93,20.07,0.01,1.69,1.6,174.43
row,563.84,28.92,120.56,160.97,8.4,288.52,0,0
