source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,8.08,0,7.67,0.71,1.1,59.71,0,138.38
ofi,131.65,9.59,20.4,3.73,17.38,134.22,81.36,248.25
nfc,119.06,4.09,38.12,3.28,7.59,48.96,0,56.53
mfi,863.82,7.11,262.71,332.55,15.1,681.68,599.06,292.39
icpf,19.11,14.33,32.06,0.83,2.61,356.74,1.43,282.7
govt,55.17,1.38,6,14.82,3.77,52.95,9.07,64.12
hh,73.15,215.48,268.31,7.21,6.32,151.92,0,350.29
row,388.13,6.73,269.56,215.41,10.13,910.11,0,0
