source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,6.42,0,6.57,0.49,0.92,54.77,0,106.72
ofi,135.54,7.3,10.01,4.28,14.71,110.51,86.83,174.11
nfc,102.74,3.8,54.31,2.68,7.18,51.73,0,38.55
mfi,872.09,4.62,327.7,325.89,14.86,651,598.77,248.05
icpf,18.61,11.1,21.66,0.61,2.47,331.9,1.66,233.17
govt,56.66,1.37,6,14.78,3.68,49.53,8.98,66.16
hh,63.47,167.15,346.98,8.61,4.95,189.4,0,304.89
row,394.93,7.28,207.63,185.62,8.42,809.82,0,0
