source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,7.86,0,7.06,0.74,1.15,53.16,0,140.12
ofi,127,10.57,21.84,3.53,10.55,115.59,63.64,228.3
nfc,87.55,4.81,47.65,1.75,5.25,49.12,0,55.26
mfi,838.92,8.18,242.74,316.01,15.39,748.84,619.07,310.06
icpf,24.67,30.24,28.77,0.52,2.29,351.14,0.66,331.89
govt,62.03,1.38,6.21,14.74,4.2,56.05,8.43,63.88
hh,56.26,207.39,193.98,3.75,3.74,149.47,0,327.84
row,379.46,9.92,215.5,207.46,12.19,893.02,0,0
