source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,8.21,0,7.8,0.79,1.16,57.11,0,141.23
ofi,131.22,10.78,27.12,3.6,11.9,119.77,63.16,226.12
nfc,101.21,4.81,41.08,2.02,6.46,49.37,0,49.44
mfi,846.49,7.25,249.01,297.84,15.99,710.79,619.9,297.58
icpf,20.17,27.4,32.35,0.6,2.63,357.34,0.63,318.88
govt,56.22,1.38,5.94,14.53,3.96,56.02,8.27,63.98
hh,59.54,215.7,218.72,4.57,4.76,131.7,0,334.35
row,391.72,10.48,256.84,184.26,14.96,848.98,0,0
