source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,92.93,201.47,49.89,6.7,10.34,72.72,0,1179.03
ofi,94.31,30.3,8.38,2.3,6.99,1.65,17.37,248.8
nfc,457.73,129.26,11.81,107.2,1.11,10.73,0,257.13
mfi,792.55,177.26,433.56,163.44,3.93,840.32,1549.51,1210.39
icpf,52.26,850.51,36.94,8.9,56.85,155.04,77.16,398.51
govt,98.62,20,9.78,0.07,0.12,19.64,0,231.84
hh,171.16,296.57,81.48,10.55,17.06,9.42,0,392.75
row,1143.78,149.09,597.13,619.01,96.72,1332.82,0,0
