source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,91.87,143.25,53.72,4.29,10.9,72.81,0,863.13
ofi,55.74,11.2,11.49,1.2,9.06,0.97,13.71,187.99
nfc,487.27,117.31,15.32,72.68,2.39,12.35,0,238.37
mfi,785.55,152.19,472.46,128.62,4.68,680.28,1473.15,1129.15
icpf,34.27,628.31,35.21,8.18,54.02,144.56,77.52,260.27
govt,103.37,13.76,11.24,0.05,0.1,17.67,0,226.9
hh,162.18,236.3,115.37,6.24,14.02,16.27,0,348.45
row,1073.98,143.59,606.43,507.96,92.18,1378.61,0,0
