Node,Sector,time,Assets,Liabilities
iv,Non-banks,2013-Q4,2.07,4.39
nfc,Real economy,2013-Q4,64.87,111.8
mfi,Banks,2013-Q4,77.56,77.09
ofi,Non-banks,2013-Q4,7.48,3.14
icpf,Non-banks,2013-Q4,13.76,12.85
hh,Real economy,2013-Q4,52.17,24.88
govt,Real economy,2013-Q4,38.21,61.98
row,row,2013-Q4,5000,5000
