source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,0.96,0,0,0.01,0,0,0.47,0.09
nfc,3.6,0,0,0.15,0,0,0.01,6.59
mfi,5.35,0,0,0.7,0,0.11,1.14,1.08
icpf,0,0,0,0,0,0,0,0
govt,0,0,0,0,0,7.36,0,0
hh,0.08,0,0,0,0,0,0,0
row,5.35,0,0.12,0.71,0,0,0,0
