source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,4.42,0,6.29,0.55,0.72,51.8,0,58.49
ofi,6.17,0,14.97,0,15.92,121.75,0,45.85
nfc,3.29,0,3.04,0,0,48.91,0,8.46
mfi,33.9,0,250.51,78.66,8.84,540.11,0,148.96
icpf,9.21,0,27.63,0.32,0.04,349.93,0,128.7
govt,6.16,0,1.65,14.3,1.61,11.6,0,3.76
hh,2.03,0,228.69,4.71,0.53,143.8,0,100.1
row,88.39,0,180.75,92.21,-13.41,778.01,0,0
