source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,4.26,0,6.03,0.64,0.85,48.7,0,61.31
ofi,3.74,0,18.24,0,9.63,100.45,0,29.42
nfc,2.64,0,3.4,0,0,49.05,0,7.08
mfi,30.42,0,230.92,68.91,9.36,603.85,0,160.66
icpf,15.23,0,25.46,0.22,0.03,347.71,0,169.86
govt,6.31,0,1.65,14.3,1.94,11.07,0,3.76
hh,1.16,0,166.59,2.62,0.36,146.91,0,88.94
row,69.22,0,152.48,87.68,-6.95,765.32,0,0
