source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,2.7,0,0.03,1.58,0,0,0,51.22
ofi,23.29,0,0,19.21,0,0,0,6.02
nfc,24.75,0,0.03,4.17,0,0,0,27.71
mfi,0.31,0,0.01,0.36,0,0,0,2.15
icpf,0.59,0,0.03,1.68,0,0,0,11.14
govt,9.72,0,0.58,0.42,0,0,0,6.29
hh,15.97,0,0.32,17.25,0,0,0,30.96
row,221.83,0,0.17,44.59,0,0.02,0,0
