source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.16,0,0.02,0,0,0,0,1.05
ofi,4.06,0,0.11,0.22,0,0,0,2.22
nfc,2.89,0,0.07,0.04,0,0,0,2.53
mfi,0.18,0,0.01,0,0,0,0,2.92
icpf,1.11,0,0.18,0,0,0,0,2.05
govt,0.99,0,0,0,0,0,0,0.12
hh,2.8,0,0.91,0.07,0,0,0,2.13
row,40.21,0,3.95,0.12,0,0,0,0
