source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.09,0,0.86,0.04,0,0.48,0,3.1
ofi,0.15,0,0.21,0.22,0,0.29,0,2.31
nfc,0.41,0,0.22,0.02,0.01,0.08,0,1.32
mfi,3.94,0,47.97,24.77,0.04,28.67,0,36.77
icpf,2.44,0,7.63,0.77,0.11,10.78,0,25.46
govt,0,0,5.08,0.02,0,11.28,0,3.07
hh,2.39,0,7.53,0.28,0.01,0.53,0,8.66
row,13.06,0,15.48,3.86,0.01,63.81,0,0
