source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.35,1.07,0,7.45,0,0,0,3.96
ofi,0,2.23,0,85.97,0,0,0,273.78
nfc,0,0.03,0,0,0.03,0,0,20.95
mfi,4.28,5.06,0,4.72,0.12,0.22,1.33,62.36
icpf,0,0,0,0,0.45,0,0,0.58
govt,0.01,0,0,0,0,0.05,0,0
hh,0,0,0,0,0,0,0.02,0.01
row,0,47.64,0,569.97,7.14,0,0,0
