source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.08,0,0.09,0.04,0,0,0,2.2
ofi,0,0,0,0,0,0,0,0
nfc,0.44,0,0.04,0,0,0,0,0
mfi,0.02,0,0,0,0.07,0,0,0.48
icpf,0.06,0,0.04,0,0,0,0,1.49
govt,0.11,0,0.21,0,0,0,0,0
hh,0.3,0,0.59,0.07,0.01,0,0,0.33
row,0.05,0,0.28,0.18,0.06,0,0,0
