source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,100.16,0,0,0,0,0.73,6.09,3.14
nfc,211.03,0,0,5.14,0,0.06,0,78.3
mfi,439.66,0.63,0,33.73,1.62,100.28,723.51,33.6
icpf,0.52,0,0,0,0,0,3.21,0
govt,23.85,0,0,0,0,183.23,4.79,36.97
hh,0,0,0,0,0,0,0,0
row,295.07,0,0.78,25.01,0,99.72,0,0
