source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,96.05,0,0,0,0,0.51,10.57,6.21
nfc,213.71,0,0,5.74,0,0.04,0,86.8
mfi,416.57,0.51,0,24.2,1.67,91.67,691.46,31.9
icpf,0.97,0,0,0,0,0,1.79,0
govt,21.11,0,0,0,0,152.42,5.09,35.67
hh,0,0,0,0,0,0,0,0
row,288.74,0,0.81,22.26,0,96.98,0,0
