source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,16.31,0,0,0,0,4.64,1.17,1.99
nfc,33.72,0,0,0,0,0,0,12.21
mfi,259.53,0,0,125.11,0.78,9.16,51.17,41.05
icpf,0,0,0,0,0,0,0,1.53
govt,0,0,0,0,0,0,0,0
hh,14.31,0,0,0,0,0,0,0
row,19.8,0,0,59.62,0.22,0,0,0
