source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,17.44,0,0,0,0,4.31,1.08,1.53
nfc,33.7,0,0,0,0,0,0,11.65
mfi,260.93,0,0,144.24,0.68,7.84,53.1,32.35
icpf,0,0,0,0,0,0,0,1.51
govt,0,0,0,0,0,0,0,0
hh,14.07,0,0,0,0,0,0,0
row,17.86,0,0,63.23,0.24,0,0,0
