source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,6.64,0,0.06,4.65,0,0,0,325.09
ofi,9.04,0,0.47,35.83,0,0,0,16.51
nfc,32.4,0,0,0.01,0,0,0,0.2
mfi,0.24,0,0.14,0.01,0,0,0,3.74
icpf,6.82,0,0.48,1.28,0,0,0,167.04
govt,0.1,0,0,0,0,0,0,0
hh,9.93,0,5.51,6.49,0,0,0,12.05
row,366.57,0,3.8,357.61,0,0,0,0
