source,_iv,_mfi,_hh,_row
iv,0,0,0,0
ofi,0,0,0,0
nfc,0.34,0,0,0
mfi,0.05,0,0,0
icpf,0.06,0,0,0
govt,0,0,0,0
hh,0.59,0,0,0
row,3.95,0,0,0
