source,_iv,_mfi,_hh,_row
iv,0.1,0.06,0,0
ofi,0.12,0,0,0
nfc,0.09,0,0,0
mfi,0.26,0,0,0
icpf,0.08,0,0,0
govt,0,0,0,0
hh,1.02,0.12,0,0
row,3.33,0,0,0
