source,_iv,_mfi,_hh,_row
iv,0.02,0.04,0,0
ofi,0.08,0,0,0
nfc,0.07,0,0,0
mfi,0.02,0,0,0
icpf,0.08,0,0,0
govt,0,0,0,0
hh,1.02,0.17,0,0
row,4.28,0,0,0
