source,_iv,_mfi,_hh,_row
iv,0,0.05,0,0
ofi,0.11,0,0,0
nfc,0.08,0,0,0
mfi,0.14,0,0,0
icpf,0.07,0,0,0
govt,0,0,0,0
hh,1.01,0.15,0,0
row,3.87,0,0,0
