source,_iv,_mfi,_hh,_row
iv,0.04,0,0,0.16
ofi,0.05,0,0,0
nfc,0.04,0,0,0.02
mfi,0.01,0,0,0
icpf,0.82,0.02,0,1.16
govt,0.03,0,0,0.24
hh,1.41,0.04,0,0.23
row,0.03,0,0,0
