source,_iv,_mfi,_hh,_row
iv,0.05,0,0,0.17
ofi,0.06,0,0,0
nfc,0.09,0,0,0.01
mfi,0.01,0,0,0
icpf,0.78,0.01,0,0.99
govt,0.03,0,0,0.19
hh,1.29,0.04,0,0.25
row,0.02,0,0,0
