source,_iv,_mfi,_hh,_row
iv,0.04,0,0,0.14
ofi,0.04,0,0,0
nfc,0.07,0,0,0.01
mfi,0.01,0,0,0
icpf,0.75,0.03,0,1.09
govt,0.02,0,0,0.21
hh,1.28,0.04,0,0.23
row,0.02,0,0,0
