source,_iv,_mfi,_hh,_row
iv,0.04,0,0,0.15
ofi,0.04,0,0,0
nfc,0.04,0,0,0.01
mfi,0.01,0,0,0
icpf,0.78,0.05,0,1.08
govt,0.02,0,0,0.23
hh,1.32,0.04,0,0.23
row,0.02,0,0,0
