source,_iv,_mfi,_hh,_row
iv,0.04,0,0,0.15
ofi,0.06,0,0,0
nfc,0.08,0,0,0.01
mfi,0.01,0,0,0
icpf,0.68,0.02,0,1.04
govt,0.04,0,0,0.2
hh,1.22,0.04,0,0.23
row,0.02,0,0,0
