source,_iv,_mfi,_hh,_row
iv,0.05,0,0,0.15
ofi,0.05,0,0,0
nfc,0.07,0,0,0.02
mfi,0.01,0,0,0
icpf,0.64,0.01,0,0.81
govt,0.03,0,0,0.13
hh,0.97,0.02,0,0.19
row,0.02,0,0,0
