source,_iv,_mfi,_hh,_row
iv,0.04,0,0,0.15
ofi,0.04,0,0,0
nfc,0.07,0,0,0.01
mfi,0.01,0,0,0
icpf,0.73,0.02,0,1.06
govt,0.02,0,0,0.21
hh,1.22,0.04,0,0.22
row,0.02,0,0,0
