source,_iv,_mfi,_hh,_row
iv,0.04,0,0,0.16
ofi,0.05,0,0,0
nfc,0.04,0,0,0.02
mfi,0,0,0,0
icpf,0.79,0.02,0,1.29
govt,0.02,0,0,0.27
hh,1.54,0.03,0,0.25
row,0.03,0,0,0
