source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0.11
ofi,0,0,0,0,0,0.13,0,0.01
nfc,0.02,0,0.02,0.02,0,0.04,0,0.01
mfi,0.02,0,0,0.02,0,0.58,0,7.05
icpf,0.05,0,0,0,0,0.66,0,0.54
govt,0,0,0,0,0,0,0,0.05
hh,0.02,0,0.03,0.01,0,0.02,0,0.13
row,0.03,0,0.42,0.06,0,4.5,0,0
