source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,0.82,0,0,0.03,0,0,0.12,0.21
nfc,1.98,0,0,0.05,0,0,0.02,2.08
mfi,0.52,0,0,0.22,0,0.01,0.07,0.02
icpf,0,0,0,0,0,0,0,0
govt,0,0,0,0,0,0,0,0
hh,0,0,0,0,0,0,0,0
row,1.53,0,86.87,0.61,0,0,0,0
