source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.22,0,0,0,0,0,0,0
ofi,1.93,0,0,0.05,0.03,0,0.69,0.12
nfc,0.71,0,0,0,0,0,0,1.33
mfi,9.05,0,0,0.3,0.03,0.98,19.52,2.1
icpf,0,0,0,0,0,0,0.02,0
govt,1.23,0,0,0,0,0.63,0.14,1.89
hh,0.05,0,0,0,0,0,0,0.02
row,9.61,0,1.66,1.12,0,4.2,0,0
