source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,0.18,0,0,0.03,0,0.08,0.24,4.49
nfc,0,0,0,3.49,0,0,0,8.39
mfi,22.05,0.73,0,3.06,0.01,1.65,4.73,2.32
icpf,0,0,0,0,0,0,0,0.1
govt,0.22,0,0,0.1,0,0.47,0.02,0
hh,0,0,0,0.66,0,0,0,0.01
row,5.5,0.01,0,3.28,0.06,2.5,0,0
