source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,0,0,0,0,0,0,0,0
nfc,0.01,0,0,0.02,0,0,0,0
mfi,0,0,0,0,0,0.42,0,0
icpf,0,0,0,0,0,0,0,0
govt,0,0,0,0,0,0,0,0
hh,0.05,0,0.01,0.02,0,0,0,0
row,0.07,0,0.09,0,0,0.78,0,0
