Node,Sector,time,Assets,Liabilities
iv,Non-banks,2017-Q4,5,4.74
nfc,Real economy,2017-Q4,24.81,31.1
mfi,Banks,2017-Q4,56.64,55.74
ofi,Non-banks,2017-Q4,186.59,187.02
icpf,Non-banks,2017-Q4,9.41,11.52
hh,Real economy,2017-Q4,24.96,6.76
govt,Real economy,2017-Q4,3.84,7.74
row,row,2017-Q4,5000,5000
