source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,0,0,0,0,0,0,0,0.12
nfc,0,0,0,0,0,0,0,0
mfi,0,0,0,0,0,0.23,0,0.13
icpf,0,0,0,0,0,0,0,0.11
govt,0,0,0,0,0,0,0,0
hh,0,0,0,0,0,0,0,0
row,0,0,0,0,0,0,0,0
