source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,8.29,0,2.59,0,0,0,0,23.13
ofi,21.68,0,11.39,1.26,0,0,0,16.14
nfc,128.35,0,8.93,8.06,0,0,0,21.52
mfi,15.77,0,2.89,1.01,0,0,0,29.34
icpf,4.32,0,2.11,1.03,0,0,0,12.65
govt,0,0,8.37,0,0,0,0,0
hh,56.54,0,52.77,0,0,0,0,16.76
row,200.26,0,82.8,7.36,0,0,0,0
