source,_iv,_mfi,_hh,_row
iv,0,0,0,53.93
ofi,10.57,0.45,0,180.33
nfc,4.81,0.68,0,6.63
mfi,8.18,0.12,0,3.7
icpf,30.24,0.23,0,133.48
govt,1.38,0.01,0,2.83
hh,207.39,15.59,0,215.06
row,12.49,-11.37,0,0
