source,_iv,_mfi,_hh,_row
iv,0,0,0,63.64
ofi,11.11,0.32,0,226.4
nfc,6.66,0.51,0,9.15
mfi,9.7,0.18,0,4.31
icpf,34.59,0.17,0,165.34
govt,1.38,0.01,0,2.83
hh,239.64,11.46,0,266.53
row,9.63,-8.65,0,0
