source,_iv,_mfi,_hh,_row
iv,0,0,0,54.84
ofi,10.78,0.44,0,180.32
nfc,4.81,0.7,0,7.47
mfi,7.25,0.12,0,4.06
icpf,27.4,0.34,0,133.63
govt,1.38,0.01,0,2.83
hh,215.7,16.14,0,219.36
row,12.96,-11.79,0,0
