source,_iv,_mfi,_hh,_row
iv,0,0,0,63.7
ofi,9.62,0.23,0,192.21
nfc,4.3,0.76,0,7.21
mfi,7.16,0.12,0,4.17
icpf,12.24,0.24,0,135.14
govt,1.38,0.02,0,2.83
hh,222.13,17.66,0,220.66
row,14.18,-12.98,0,0
