source,_iv,_mfi,_hh,_row
iv,0,0,0,39.39
ofi,7.3,0.15,0,136.9
nfc,3.8,0.98,0,4.99
mfi,4.62,0.12,0,3.75
icpf,11.1,0.18,0,100.69
govt,1.37,0.02,0,2.83
hh,167.15,23.39,0,185.55
row,19.38,-16.67,0,0
