source,_iv,_mfi,_hh,_row
iv,0,0,0,42.49
ofi,7.77,0.19,0,143.52
nfc,4,0.93,0,5.42
mfi,4.92,0.12,0,3.97
icpf,9.79,0.18,0,106.6
govt,1.38,0.02,0,2.83
hh,182.08,21.93,0,192.56
row,18.23,-15.62,0,0
