source,_iv,_mfi,_hh,_row
iv,0,0,0,59.05
ofi,10.78,0.21,0,215.72
nfc,6.4,0.53,0,8.65
mfi,9.79,0.16,0,4.19
icpf,28.64,0.18,0,171.5
govt,1.38,0.01,0,2.84
hh,239.84,11.83,0,258.78
row,9.84,-8.86,0,0
