source,_iv,_mfi,_hh,_row
iv,0,0,0,64.22
ofi,12.1,0.54,0,233.08
nfc,6.87,0.49,0,9.37
mfi,9.88,0.17,0,4.31
icpf,33.22,0.2,0,168.34
govt,1.38,0.01,0,2.83
hh,250.13,11.27,0,275.81
row,10.08,-8.58,0,0
