source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0.1,0.3,0,0,0,53.55
ofi,0,0,0,6.44,0,0,0,48.68
nfc,0,0,0,0,0,0,0,1.26
mfi,0,0,0.9,7.13,0,1.51,0,332.39
icpf,0,0,0,9.02,0,0,0,10.2
govt,0.14,0,0,0,0,1.29,0,0
hh,0,0,0,0,0,0,0,0.01
row,1.13,0,13.68,0.19,0,0.89,0,0
